#Path;Duration;#Points;#Scroll;#ScrollUp;#ScrollDown;#Clicks;#Movement;#Silents;Mean Silent;Std. Deviation Silent;Min Silent;Max Silent;Variance Silent;Skewness Silent;Kurtosis Silent;Flight Click beginning;Flight Click ending;Length Path;Weight Path;Direction Path;Mean Angle Incl.;Std. Deviation Angle Incl.;Min Angle Incl.;Max Angle Incl.;Variance Angle Incl.;Skewness Angle Incl.;Kurtosis Angle Incl.;Mode Angle Incl.;Mean Movement Speed;Std. Deviation Movement Speed;Min Movement Speed;Max Movement Speed.;Variance Movement Speed;Skewness Movement Speed;Kurtosis Movement Speed;Mode Movement Speed;Mean ScrollUp Speed;Std. Deviation ScrollUp Speed;Min ScrollUp Speed;Max ScrollUp Speed.;Variance ScrollUp Speed;Skewness ScrollUp Speed;Kurtosis ScrollUp Speed;Mode ScrollUp Speed;Mean ScrollDown Speed;Std. Deviation ScrollDown Speed;Min ScrollDown Speed;Max ScrollDown Speed.;Variance ScrollDown Speed;Skewness ScrollDown Speed;Kurtosis ScrollDown Speed;Mode ScrollDown Speed;UserID
5;17690;62;46;7;39;1;14;2;6846.5;1328.5;5518;8175;1764912.25;0;0;100;0;182.3994856;27.53978718;1;46.36375623;64.43824144;0;170.5376778;4152.286959;49.94870858;-1.216620089;21.80140949;0.352562009;0.401098667;0.001317472;1.499311137;0.160880141;0.667980117;2.762653321;0.001317472;0.583600713;0.211299055;0.333333333;0.848484848;0.044647291;-0.033971577;-1.679862597;0.333333333;0.674222238;0.39737837;0.009416196;1.484848485;0.157909569;0.02778092;-0.732823853;0.009416196;user-2
6;30639;79;28;0;28;0;51;2;13760;11548;2212;25308;1.33E+08;0;0;0;0;1303.29044;3934.818294;-1;109.0775592;66.24502539;0;178.0113621;4388.403388;-53.60164484;-1.01218476;164.7448813;2.398226823;3.395185324;0.0051545;14.40867794;11.52728338;8.793696858;5.997577218;0.0051545;0;0;0;0;0;0;0;0;0.496161122;0.286024003;0.006423983;0.848484848;0.08180973;-0.12495377;-1.188013282;0.006423983;user-2
7;13510;10;6;0;6;0;4;1;13292;0;13292;13292;0;0;0;0;0;30.86678561;-0.044154158;-1;50.98004217;47.58007584;0;116.5650512;2263.863617;-0.025041294;-1.773281387;60.9453959;0.068641891;0.061879262;0;0.149971162;0.003829043;0.012331802;-1.5;0.055954512;0;0;0;0;0;0;0;0;0.538277512;0.256024332;0.151515152;0.848484848;0.065548459;-0.036508092;-1.331282226;0.151515152;user-2
8;52552;21;8;0;8;0;13;1;51542;0;51542;51542;0;0;0;0;0;143.9922496;45.392443;-1;90.13719402;69.79346281;0;163.3007558;4871.127451;-26.81339094;-1.69728503;126.8698976;0.558208706;0.624284222;0;1.845602883;0.38973079;0.647550338;-0.415200502;0.111111111;0;0;0;0;0;0;0;0;0.827283739;0.43114831;0.090909091;1.393939394;0.185888865;-0.124053936;-1.147565517;0.090909091;user-2
9;22337;25;14;0;14;0;11;1;21762;0;21762;21762;0;0;0;0;0;129.2529434;-7.339550891;-1;59.48691545;44.19788886;0;175.2363583;1953.45338;15.76955951;0.055383654;48.0127875;0.449002733;0.465712774;0;1.503329638;0.216888388;0.45387532;0.078648356;0.672681202;0;0;0;0;0;0;0;0;0.629438752;0.296460448;0.005;1.090909091;0.087888797;-0.144202125;-0.366321437;0.005;user-2
10;60967;277;189;0;189;0;87;11;4854.272727;3073.30888;2259;12871;9445227.471;4408.043604;1.500989578;0;0;1179.16679;-127.9193213;1;26.78103275;47.08292774;0;176.1859252;2216.802085;85.32430448;2.221307077;155.5560452;0.926036763;0.724763692;9.11E-04;3.16227766;0.525282409;0.515257521;0.343692285;0.503460249;0;0;0;0;0;0;0;0;0.558491366;0.40734057;6.66E-04;2.606060606;0.16592634;0.613510506;5.559874541;6.66E-04;user-2
11;68848;17;12;0;12;0;5;2;33880.5;9914.5;23966;43795;9.83E+07;0;0;0;0;51.66260224;2.894581552;1;34.58984652;41.58294447;0;90;1729.141271;17.87773218;-1.721755346;90;0.118831255;0.08231625;0;0.222222222;0.006775965;-0.014430862;-1.274935792;0;0;0;0;0;0;0;0;0;0.503898149;0.290796662;0.008818342;0.848484848;0.084562698;-0.122315661;-1.131853976;0.008818342;user-2
12;26317;70;23;0;23;0;47;2;10475;2209;8266;12684;4879681;0;0;0;0;1668.154965;2601.207653;1;31.67385476;38.38160874;0;170.5376778;1473.14789;49.01122321;1.064718893;24.84238911;3.499242046;4.256689532;0.001560062;19.83543406;18.11940578;8.492942293;3.832665737;19.83543406;0;0;0;0;0;0;0;0;0.474272639;0.288557087;2.37E-04;0.818181818;0.083265193;-0.103245686;-1.21568339;2.37E-04;user-2
13;84843;19;18;0;18;0;0;2;41307.5;32771.5;8536;74079;1.07E+09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.487464303;0.299416122;5.86E-04;0.857142857;0.089650014;-0.109962127;-1.238353047;5.86E-04;user-2
14;93391;16;11;0;11;0;5;2;46477;19418;27059;65895;3.77E+08;0;0;0;0;58.39708924;-3.836500329;-1;50.02899071;44.22267737;0;123.6900675;1955.645194;1.550875588;-1.490396925;50.71059314;0.23457157;0.183772889;0;0.448763734;0.033772475;-0.020212327;-1.5;0;0;0;0;0;0;0;0;0;0.593939394;0.200054565;0.147058824;0.818181818;0.040021829;-0.160892902;-0.07695687;0.147058824;user-2
15;36985;300;94;0;94;0;206;5;7602.4;3707.729149;2826;12601;1.37E+07;547.1144758;-1.567414103;0;0;4411.760619;-1928.452424;-1;66.33024056;55.72968991;0;176.8201699;3105.798337;8.177917058;-1.159657663;90;2.186104722;2.143915015;0;12.54298731;4.596371591;5.04864526;6.975171362;0.023529412;0;0;0;0;0;0;0;0;0.524211914;0.321945994;3.82E-04;1.424242424;0.103649223;0.016921507;-0.491313541;3.82E-04;user-2
16;49624;37;0;0;0;0;36;1;49290;0;49290;49290;0;0;0;0;0;810.6752382;-818.8758281;1;85.62018493;24.43253158;0;122.9052429;596.9485992;-25.6796971;2.168810062;45;2.737143165;1.697144375;0;5.969309262;2.88029903;0.722412858;-1.158145631;2.057037909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
17;31070;116;29;25;4;1;86;1;27639;0;27639;27639;0;0;0;0;1782;1959.281066;-376.9180753;1;83.02065082;71.96763045;0;176.8201699;5179.339833;-8.131609891;-1.87358118;19.65382406;1.882744565;1.122749999;0;5.143260153;1.260567561;0.767010156;0.048378392;0;11.20845944;9.777661084;0.062068966;32.66666667;95.60265627;7.048662229;-0.670526803;0.062068966;1.585264409;0.395422939;1.090909091;2.058823529;0.156359301;-0.02075785;-1.5;1.090909091;user-2
18;73569;84;0;0;0;1;83;1;70249;0;70249;70249;0;0;0;1782;0;1662.807529;296.2352989;-1;83.79074654;57.46764097;0;171.2538377;3302.529758;18.50440453;-1.627754199;46.84761027;1.428500309;2.134061511;0;10.50743784;4.554218534;6.206701837;7.687400964;0.083074667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
19;19079;97;19;0;19;0;78;2;8646;4850;3796;13496;2.35E+07;0;0;0;0;1709.66872;771.4211686;-1;78.66959787;33.88095372;0;179.5892846;1147.919025;-30.25939523;1.828114995;128.6598083;1.883096646;2.883405536;0;21.98294794;8.314027484;13.68011733;29.07816857;1.829464068;0;0;0;0;0;0;0;0;0.586822372;0.384038596;0.005767013;1.21875;0.147485643;0.021874074;-0.939170213;0.005767013;user-2
20;56283;15;0;0;0;0;14;1;56179;0;56179;56179;0;0;0;0;0;773.49151;-277.5580151;1;65.26371219;19.67129218;0;80.39479584;386.9597359;-45.75075408;5.735160167;61.69924423;6.981062761;3.717177772;0;12.99371905;13.81741059;-0.623521648;-0.945747181;1.845602883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
21;180000;2;0;0;0;0;1;1;180000;0;180000;180000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
22;180000;2;0;0;0;0;1;1;180000;0;180000;180000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
23;179568;33;0;0;0;1;32;2;88428.5;85980.5;2448;174409;7.39E+09;0;0;0;103;464.7236084;19.39291633;1;113.2674164;25.25428126;79.69515353;168.4762783;637.7787222;17.32740114;-0.920672515;168.4762783;0.53034597;0.475139959;0;1.726149425;0.22575798;0.444121469;-0.259640601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
24;432;2;0;0;0;1;0;0;0;0;0;0;0;0;0;103;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
25;180001;3;0;0;0;0;2;1;179882;0;179882;179882;0;0;0;103;0;3;0.075630252;0;45;45;0;90;2025;0;0;90;0.012605042;0.012605042;0;0.025210084;1.59E-04;0;0;0.025210084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
26;180001;2;0;0;0;0;1;1;180001;0;180001;180001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
27;180000;2;0;0;0;0;1;1;180000;0;180000;180000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
28;113523;197;126;9;117;1;70;7;17393.42857;24402.68612;2483;75909;5.95E+08;39164.57636;1.7773859;0;111;1076.767545;-146.9670586;1;38.96746448;64.37077199;0;176.8201699;4143.596287;80.92852486;-0.228683133;6.745579647;1.194163384;1.094440985;0;6.914658343;1.19780107;2.36089215;8.699480941;0;0.83183643;0.349939947;0.242424242;1.35483871;0.122457967;-0.055776564;-0.968525905;0.242424242;0.701655657;0.550314867;0.001364256;2.606060606;0.302846453;0.531108898;1.003054287;0.001364256;user-2
29;50207;366;143;7;136;2;221;6;8136.666667;4115.667571;3251;16073;1.69E+07;2822.6616;-0.286593181;111;207;3426.951592;-256.5985069;-1;62.17274677;65.98742483;0;176.1859252;4354.340236;25.30436248;-1.49532271;154.7988764;1.372422627;1.337586694;0.002898551;8.09197133;1.789138164;2.688923098;5.268651;0.03460091;1.148069386;0.3947529;0.647058824;1.66;0.155829852;-0.047046889;-1.617613574;0.647058824;0.50950563;0.334805967;0.001030473;1.515151515;0.112095035;0.096200558;0.190450762;0.001030473;user-2
30;16271;15;0;0;0;1;13;1;15625;0;15625;15625;0;0;0;207;0;579.9448149;-3535.975521;1;68.67808919;19.78349378;0;90;391.386626;-52.9678458;7.47499187;90;6.82594336;7.29444777;0;30.22002647;53.20896827;15.08512846;4.726934882;0.005434783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
31;180000;2;0;0;0;0;1;1;180000;0;180000;180000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
32;180000;187;23;1;22;0;163;5;34529.2;57608.84234;2448;149623;3.32E+09;68760.82916;0.239209636;0;0;3670.539267;8.542965076;1;73.55938228;61.11855878;0;178.5570865;3735.478227;21.40576655;-1.402359348;178.5570865;1.277818306;1.053138921;0;6.365532185;1.109101587;2.247092364;6.050828459;0;0;0;0;0;0;0;0;0;0.784559087;0.50455104;0.00294365;1.766666667;0.254571752;0.147140424;-0.838205994;0.00294365;user-2
33;31965;8;7;0;7;0;1;2;15899.5;13799.5;2100;29699;1.90E+08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4756668;0.295664236;1.68E-04;0.823529412;0.087417341;-0.083084251;-1.251063302;1.68E-04;user-2
34;18016;5;4;0;4;0;1;1;17846;0;17846;17846;0;0;0;0;0;14.86606875;0;-1;34.43157775;59.63724205;0;137.726311;3556.600639;51.64736662;-0.666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.537722474;0.195063041;0.288461538;0.764705882;0.03804959;-0.022083813;-1.5;0.288461538;user-2
35;35965;57;32;0;32;0;25;3;10087.66667;2274.507175;7666;13132;5173382.889;591.556598;-1.5;0;0;265.3931956;-11.33266085;-1;53.8185459;73.38734654;0;175.6012946;5385.702632;53.79756546;-1.331491032;150.9453959;0.360323299;0.257125292;0.007352941;0.814900301;0.066113416;0.074787445;-1.433732217;0.605625302;0;0;0;0;0;0;0;0;0.472756591;0.313404976;3.91E-04;1.076923077;0.098222679;-0.021277314;-1.183639887;3.91E-04;user-2
36;26875;13;11;0;11;0;2;2;13345.5;4046.5;9299;17392;1.64E+07;0;0;0;0;21.54400375;0.150418811;1;20.78699623;36.3286759;0;90;1319.772692;40.37028502;-0.455598044;0;2.40E-04;0;2.40E-04;2.40E-04;0;0;0;2.40E-04;0;0;0;0;0;0;0;0;0.512062982;0.265758243;0.060606061;0.84375;0.070627444;-0.082942548;-1.141349383;0.060606061;user-2
37;14263;32;30;0;30;0;2;1;11273;0;11273;11273;0;0;0;0;0;10;0;0;2.903225806;15.90162264;0;90;252.8616025;81.47762747;26.03333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.600666651;0.342973953;0.005154639;1.181818182;0.117631132;-0.083294044;-1.08261442;0.005154639;user-2
38;52917;124;36;30;6;0;87;2;24583;22134;2449;46717;4.90E+08;0;0;0;0;2532.169355;-1062.212947;-1;60.7562183;54.80185189;0;179.445542;3003.24297;11.8165328;-1.325228458;90;2.44235987;1.875663755;0;7.323976038;3.518114522;2.251017955;0.685251089;0.044642857;2.219353503;1.633037305;0.006622517;5.454545455;2.666810838;0.58174179;-1.033652712;0.006622517;0.570075758;0.246282041;0.151515152;0.818181818;0.060654844;-0.113767112;-0.918182808;0.151515152;user-2
39;17107;69;0;0;0;0;69;2;7452;5115;2337;12567;2.62E+07;0;0;0;0;2706.527789;1536.423492;1;29.38350108;35.30549092;0;174.8055711;1246.477689;95.0348102;7.831205496;38.5183724;2.401501502;2.322391776;0;8.409518417;5.393503559;3.005698058;0.620996597;0.645573303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
40;21385;118;13;1;12;0;105;2;9144.5;6696.5;2448;15841;4.48E+07;0;0;0;0;2061.978513;27.92810946;-1;23.34791156;37.87589308;0;174.2894069;1434.583277;93.13188393;5.568038628;32.47119229;1.325016308;0.72279214;0;5.215361924;0.522428478;0.973320325;6.840047805;2.370619056;0;0;0;0;0;0;0;0;1.052746719;0.323211256;0.264705882;1.352941176;0.104465516;-0.371488249;0.537330414;0.264705882;user-2
41;11327;18;0;0;0;0;18;1;11192;0;11192;11192;0;0;0;0;0;413.9753076;104.9386737;1;90.23283812;81.24178362;0;178.1523897;6600.227406;-4.613322549;-1.920881918;166.5042667;2.959287944;1.331151595;0;4.430874977;1.77196457;-0.994637105;-0.568390176;3.213740033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
42;45448;14;0;0;0;0;14;1;45352;0;45352;45352;0;0;0;0;0;588.7418051;-157.056943;-1;143.7681189;19.18975376;86.71911923;160.5599652;368.2466495;-33.27238576;3.179502171;131.1859252;4.100747116;2.393443728;0;7.567405434;5.728572877;-0.285776058;-1.342600507;1.328768227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
43;58415;264;105;32;73;0;159;4;12694;10150.7214;6537;30271;1.03E+08;8777.121045;-0.668059683;0;0;4412.067472;1164.710041;1;53.64748562;60.79346027;0;179.3444705;3695.844812;42.83255432;-1.044077557;169.6951535;1.899518603;1.504951117;0;5.349041493;2.264877865;1.094501009;-0.712804918;1.397542486;2.535952705;1.779395088;0.02994012;6.121212121;3.16624688;0.17897176;-1.174699446;0.02994012;1.153140087;1.340877681;0.008571429;8.088235294;1.797952954;4.007161886;11.22747987;0.008571429;user-2
44;26318;148;54;1;53;0;93;4;4405.75;1894.694352;2627;7585;3589866.688;1336.830763;-0.808343465;0;0;1585.505343;646.2758737;-1;55.23722756;46.12819987;0;143.1301024;2127.810824;-7.868466852;-1.647689794;90;1.803037423;1.287370632;0.001318392;4.924428901;1.657323144;0.512546727;-0.864591037;0.07751938;0;0;0;0;0;0;0;0;0.684713572;0.515530618;0.003166379;2.4;0.265771818;0.410220156;0.907135853;0.003166379;user-2
45;10606;87;30;19;11;1;56;2;2704.5;315.5;2389;3020;99540.25;0;0;0;91;964.9848051;902.8162037;1;32.53494384;40.94744461;0;167.0053832;1676.69322;60.01587871;1.80923155;0;1.644199991;2.006262536;0.004424779;9.575692014;4.025089363;4.570548128;5.490497953;4.126893505;2.695849207;1.855856895;0.015544041;5.833333333;3.444204816;0.511407686;-1.297838492;0.015544041;0.637178556;0.354337797;0.006006006;1.210526316;0.125555274;-0.021709445;-0.77604219;0.006006006;user-2
1;48898;40;6;0;6;1;33;2;22281.5;12132.5;10149;34414;1.47E+08;0;0;105;0;1400.823;-145.4619859;-1;86.32541347;72.79885976;0;175.9143832;5299.673982;2.422259115;-1.809855176;6.883804125;1.029831555;1.002275587;0;4.366062299;1.004556352;1.578038371;2.571926404;0;0;0;0;0;0;0;0;0;0.756306094;0.550155707;0.001280914;1.52;0.302671302;-0.032632804;-1.404516804;0.001280914;user-2
2;9538;56;10;0;10;0;45;1;3014;0;3014;3014;0;0;0;0;0;637.0712544;95.57732909;-1;101.0681605;64.6362451;0;175.6012946;4177.844181;-38.43384285;-1.295449935;0;1.032624724;0.596911464;0.006693474;2.335192712;0.356303296;-0.089859143;-0.553122345;1.510380747;0;0;0;0;0;0;0;0;0.530988929;0.25380849;0.121212121;0.848484848;0.06441875;-0.089683718;-1.204852954;0.121212121;user-2
3;32566;8;7;0;7;0;1;2;16202.5;2551.5;13651;18754;6510152.25;0;0;0;0;8.062257748;0;1;11.83928338;29.0002032;0;82.87498365;841.0117855;50.73978591;2.166666667;82.87498365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.483715309;0.336039142;3.20E-04;0.933333333;0.112922305;-0.04995485;-1.418789548;3.20E-04;user-2
4;14031;7;7;0;7;0;0;1;13865;0;13865;13865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.488850195;0.32092558;7.21E-04;0.896551724;0.102993228;-0.103028433;-1.359584184;7.21E-04;user-2
5;25846;19;19;0;19;0;0;3;8450;4061.787373;5235;14180;1.65E+07;1872.181542;-1.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.454736784;0.310657177;4.94E-04;0.848484848;0.096507881;-0.102212512;-1.559900298;4.94E-04;user-2
6;19853;7;7;0;7;0;0;1;19683;0;19683;19683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.466900594;0.309731014;2.03E-04;0.848484848;0.095933301;-0.08804568;-1.405375214;2.03E-04;user-2
7;35909;21;20;0;20;0;1;4;9581.25;5660.485685;2777;18482;3.20E+07;2261.277924;-0.948320533;0;0;5.064495102;0.003417746;1;3.578252559;11.12345296;0;45;123.7312058;31.62971136;7.53595818;0;4.36E-04;0;4.36E-04;4.36E-04;0;0;0;4.36E-04;0;0;0;0;0;0;0;0;0.495809754;0.29047115;3.33E-04;0.903225806;0.084373489;-0.086784336;-1.066001773;3.33E-04;user-2
8;20356;13;13;0;13;0;0;2;10010.5;1977.5;8033;11988;3910506.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.453087996;0.313052178;9.18E-04;0.848484848;0.098001666;-0.087081928;-1.467360879;9.18E-04;user-2
9;11683;7;7;0;7;0;0;1;11523;0;11523;11523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.473961538;0.349468521;4.34E-04;0.878787879;0.122128247;-0.069598199;-1.627252159;4.34E-04;user-2
10;16293;13;13;0;13;0;0;2;7981;3969;4012;11950;1.58E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.465315162;0.30127957;5.86E-04;0.823529412;0.090769379;-0.095314343;-1.375180931;5.86E-04;user-2
11;3463;7;6;0;6;0;0;1;3296;0;3296;3296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.55123185;0.240343333;0.172413793;0.84375;0.057764918;-0.058944264;-1.190428866;0.172413793;user-2
12;27168;154;57;22;35;1;96;6;4901.666667;2862.686074;2080;10283;8194971.556;1964.63324;-0.613831834;0;78;2435.303782;-783.2800812;1;55.6298597;52.08216356;0;158.1985905;2712.551762;17.87671508;-1.19137867;0;2.716322038;2.54792463;0.001133104;9.637978263;6.491919921;2.463140488;0.053285871;0.001133104;3.129170219;2.350743298;0.046666667;7.393939394;5.525994054;0.693086323;-1.192408922;0.046666667;0.653750427;0.408553056;0.009791922;1.676470588;0.1669156;0.174439319;-0.224593621;0.009791922;user-2
13;152832;106;0;0;0;1;104;1;148751;0;148751;148751;0;0;0;78;0;2941.301763;-709.339115;-1;82.41256228;26.45624637;0;178.5558745;699.9329721;23.04396765;4.04732504;90;2.89975759;2.240052816;0;7.986316422;5.017836617;1.810768566;-0.281554702;0.014880952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
14;180000;32;0;0;0;0;31;3;59909.66667;65120.30996;6199;151552;4.24E+09;29351.77905;-1.5;0;0;1839.92358;1968.813287;-1;114.5268107;69.80272391;0;177.1375948;4872.420265;-57.45552872;-1.064253466;81.46923439;3.267042583;3.07297979;0;9.47117337;9.443204792;2.594205663;-0.844747968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
15;116591;26;0;0;0;0;26;2;57597.5;28197.5;29400;85795;7.95E+08;0;0;0;0;1030.415766;495.5328735;-1;98.15695373;32.53661255;3.050494494;176.9606004;1058.631156;-13.0032317;1.713280572;176.9606004;1.567460732;1.318597086;0;4.685624625;1.738698274;1.450180997;0.255094187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
16;16390;171;40;12;28;1;130;2;6500;2770;3730;9270;7672900;0;0;0;77;1918.788563;90.64697546;1;59.75591484;51.24358465;0;172.8749837;2625.904968;22.98089369;-0.992680591;90;0.935525607;0.735296174;0.015320878;3.298113252;0.540660463;0.851078101;1.139973102;3.25;2.488401803;1.576491023;0.172413793;5.363636364;2.485323946;0.378666582;-0.879952909;0.172413793;0.794503389;0.749635281;0.001525165;2.806451613;0.561953054;0.946752415;1.065668239;0.001525165;user-2
17;16512;36;0;0;0;2;34;2;7828;4749;3079;12577;2.26E+07;0;0;77;115;576.7436251;-101.1472858;1;133.8017798;56.9668032;0;174.8055711;3245.216666;-95.49498049;1.076108819;164.475889;1.60803734;1.174542686;0;3.834465413;1.379550521;0.302772663;-1.052752499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
18;15832;5;0;0;0;1;4;1;14552;0;14552;14552;0;0;0;115;0;50.71302648;-3.847378855;-1;148.7164517;20.31717958;116.5650512;168.6900675;412.7877862;-10.07422306;-1.132275058;146.3099325;0.175456028;0.181133589;0;0.435012771;0.032809377;0.046912143;-1.55019413;0.011860366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
19;14676;14;0;0;0;0;13;1;14579;0;14579;14579;0;0;0;0;0;178.821089;-50.12595009;-1;104.6716932;32.43325261;0;140.1944289;1051.915875;-73.31084011;5.481627325;90;1.709714421;0.658924708;0;2.928843628;0.434181771;-0.461443206;1.630868634;1.111111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
20;180000;69;10;6;4;0;58;3;59065;39834.63675;3092;92571;1.59E+09;-17702.44577;-1.5;0;0;1755.87676;-979.3271912;-1;99.20207051;48.17618288;0;175.2363583;2320.944597;-51.30561768;0.174920812;8.959372907;2.577541868;2.600601098;0;12.86252092;6.76312607;4.195298165;3.193045538;0;0.578370278;0.274855896;0.147058824;0.870967742;0.075545763;-0.124510118;-1.124921544;0.147058824;0.363263731;0.187298066;0.175965665;0.550561798;0.035080566;0;0;0.175965665;user-2
21;127903;682;287;23;264;1;394;25;5674.28;7066.264397;2063;38012;4.99E+07;26313.99411;14.66194844;0;50;6639.368774;2741.339471;1;50.49084079;58.43233533;0;179.0608091;3414.337812;38.24554178;-0.951394137;179.0608091;1.587047645;2.143791801;0;18.33712082;4.595843285;7.656114819;18.01689282;0;1.605254667;2.016279753;0.147058824;7.0625;4.065384043;3.471159769;1.892988772;0.147058824;0.973992032;0.743744952;0.001846722;3.764705882;0.553156554;0.643277073;0.61537715;0.001846722;user-2
22;17867;3;0;0;0;1;2;1;17031;0;17031;17031;0;0;0;50;0;413.5649438;-0.144091129;1;169.3710657;5.865292562;163.5057732;175.2363583;34.40165683;0;0;175.2363583;0.007201911;0.007201911;0;0.014403821;5.19E-05;0;0;0.014403821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
23;14937;23;0;0;0;0;23;1;14761;0;14761;14761;0;0;0;0;0;1489.311707;1049.429409;-1;153.0338274;18.31174889;111.8014095;172.4053566;335.3201473;-15.65269858;-0.421185613;153.4349488;5.884373899;2.632027208;0;9.160785992;6.927567221;-2.012877028;-0.65572451;0.97827974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
24;2686;30;6;6;0;1;23;0;0;0;0;0;0;0;0;0;66;264.3919124;24.0447118;-1;71.93221926;39.89974719;0;170.5376778;1591.989825;-9.608200329;0.409093228;72.89727103;0.817050112;0.629901612;0.003074377;2.080031397;0.396776041;0.391990501;-0.980171929;1.511274501;0.577575758;0.246508027;0.151515152;0.818181818;0.060766208;-0.131492471;-0.850171467;0.151515152;0;0;0;0;0;0;0;0;user-2
25;10089;108;23;23;0;2;83;2;2100;81;2019;2181;6561;0;0;66;52;1320.884659;28.95939389;-1;52.3055254;59.5537819;0;175.2363583;3546.652939;28.44663895;-1.3769246;113.6293777;1.025731248;1.378811584;0.012546156;9.013878189;1.901121385;3.994331044;11.93767469;0.012546156;0.732861334;0.417155022;0.009259259;1.5;0.174018312;-0.02146002;-0.910106262;0.009259259;0;0;0;0;0;0;0;0;user-2
26;6518;59;0;0;0;1;57;1;2424;0;2424;2424;0;0;0;52;0;771.9949302;-30.19240305;1;143.964559;36.57016833;0;176.4236656;1337.377212;-55.39079851;2.210656609;153.4349488;0.992439314;0.674246048;0.006457292;2.42706098;0.454607734;0.209232097;-0.925235677;0.006457292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
27;2297;46;0;0;0;1;45;0;0;0;0;0;0;0;0;0;114;541.4332308;-86.23202469;-1;61.01142734;57.23674907;0;175.2363583;3276.045444;36.54895037;-0.860828624;162.897271;0.836436041;0.699947355;0.014322247;2.223610677;0.489926299;0.39832694;-0.973801568;0.75563725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
28;4801;51;0;0;0;2;49;1;2570;0;2570;2570;0;0;0;114;68;960.9677519;36.27372288;-1;63.87102839;45.09492672;0;174.2894069;2033.552416;48.21534897;0.42556979;134.7787819;0.482471767;0.301684919;0.016939909;1.294432523;0.091013791;0.231814675;0.242152589;0.142522974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;user-2
